SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-1-2013,Single Family Residential,90A Lexington St,Burlington,MA,01803,506500,4,2.0,Burlington,1990,16750,1970,1648,255,,Sold,,,http://www.redfin.com/MA/Burlington/90A-Lexington-St-01803/home/113200508,MLS PIN,71496991,N,Y,42.49257,-71.207143
PAST SALE,,Single Family Residential,29 Sunset Dr,Burlington,MA,01803,800000,4,3.0,,2764,20200,2013,,289,,,,,http://www.redfin.com/MA/Burlington/29-Sunset-Dr-01803/home/8463775,,,N,Y,42.4935664,-71.2005918
PAST SALE,,Condo/Co-op,59 Center St Unit 209,Burlington,MA,01803,219311,2,2.0,,996,,2006,,220,,,,,http://www.redfin.com/MA/Burlington/59-Center-St-01803/unit-209/home/12388518,,,N,Y,42.5046988,-71.1913566
PAST SALE,,Condo/Co-op,59 Center St Unit 303,Burlington,MA,01803,204900,2,2.0,,996,,2006,,206,,,,,http://www.redfin.com/MA/Burlington/59-Center-St-01803/unit-303/home/12388519,,,N,Y,42.5046988,-71.1913566
PAST SALE,,Condo/Co-op,59 Center St Unit 308,Burlington,MA,01803,204900,2,2.0,,996,,2006,,206,,,,,http://www.redfin.com/MA/Burlington/59-Center-St-01803/unit-308/home/12388513,,,N,Y,42.5046988,-71.1913566
PAST SALE,,Single Family Residential,137 Cambridge St Unit R,Burlington,MA,01803,230000,2,1.0,,814,14867,1951,,283,,,,,http://www.redfin.com/MA/Burlington/137-Cambridge-St-01803/unit-R/home/8457776,,,N,Y,42.504007,-71.19609
PAST SALE,,Single Family Residential,66 Bedford St,Burlington,MA,01803,155000,3,2.5,,2234,22280,1952,,69,,,,,http://www.redfin.com/MA/Burlington/66-Bedford-St-01803/home/8456518,,,N,Y,42.504549,-71.210634
PAST SALE,May-16-2016,Single Family Residential,51 Bedford St,Burlington,MA,01803,800000,4,2.5,Burlington,2700,20000,2015,598,296,,Sold,,,http://www.redfin.com/MA/Burlington/51-Bedford-St-01803/home/8456682,MLS PIN,71934327,N,Y,42.5038454,-71.2068752
PAST SALE,September-27-2007,Single Family Residential,7 Dearborn Rd,Burlington,MA,01803,705000,4,2.5,Burlington,2900,32243,2007,3752,243,,Sold,,,http://www.redfin.com/MA/Burlington/7-Dearborn-Rd-01803/home/8453073,MLS PIN,70586539,N,Y,42.5076471,-71.1938949
PAST SALE,,Single Family Residential,3 Mildred Rd,Burlington,MA,01803,90000,3,1.0,,988,23775,1958,,91,,,,,http://www.redfin.com/MA/Burlington/3-Mildred-Rd-01803/home/8463963,,,N,Y,42.4902071,-71.2020699
PAST SALE,,Single Family Residential,5 Sleeper Dr,Burlington,MA,01803,720300,5,4.0,,3675,20039,1979,,196,,,,,http://www.redfin.com/MA/Burlington/5-Sleeper-Dr-01803/home/8458225,,,N,Y,42.505937,-71.1898678
PAST SALE,August-11-2008,Single Family Residential,1 Valley Cir,Burlington,MA,01803,315000,3,1.5,Burlington,1323,20000,1959,3433,238,,Sold,,,http://www.redfin.com/MA/Burlington/1-Valley-Cir-01803/home/8460940,MLS PIN,70788447,N,Y,42.4974434,-71.2014155
PAST SALE,,Single Family Residential,15 Hilltop Dr,Burlington,MA,01803,145000,4,2.5,,1850,20000,1959,,78,,,,,http://www.redfin.com/MA/Burlington/15-Hilltop-Dr-01803/home/8460213,,,N,Y,42.4961701,-71.208927
PAST SALE,September-4-2013,Single Family Residential,5 Marrett Rd,Burlington,MA,01803,570000,4,3.5,Burlington,3072,24629,1976,1583,186,,Sold,,,http://www.redfin.com/MA/Burlington/5-Marrett-Rd-01803/home/8460310,MLS PIN,71516067,N,Y,42.4961294,-71.2064527
PAST SALE,,Single Family Residential,5 Independence Dr,Burlington,MA,01803,132000,3,3.0,,2732,20150,2000,,48,,,,,http://www.redfin.com/MA/Burlington/5-Independence-Dr-01803/home/8460755,,,N,Y,42.4996359,-71.2019962
PAST SALE,September-13-2016,Single Family Residential,19 Sunset Dr,Burlington,MA,01803,454000,3,1.5,Burlington,1515,21000,1956,478,300,,Sold,,,http://www.redfin.com/MA/Burlington/19-Sunset-Dr-01803/home/8463794,MLS PIN,72024452,N,Y,42.4931845,-71.1997075
PAST SALE,,Single Family Residential,18 Sunset Dr,Burlington,MA,01803,395000,4,2.0,,2563,23000,1956,,154,,,,,http://www.redfin.com/MA/Burlington/18-Sunset-Dr-01803/home/8463928,,,N,Y,42.492871,-71.1992225
PAST SALE,,Single Family Residential,18 Brown Ave,Burlington,MA,01803,181900,6,2.5,,1872,21800,1950,,97,,,,,http://www.redfin.com/MA/Burlington/18-Brown-Ave-01803/home/8462974,,,N,Y,42.4924814,-71.2110751
PAST SALE,October-11-2016,Single Family Residential,6 Hickory Ln,Burlington,MA,01803,470000,3,1.5,Burlington,1389,24000,1955,450,338,,Sold,,,http://www.redfin.com/MA/Burlington/6-Hickory-Ln-01803/home/8463035,MLS PIN,72051036,N,Y,42.4947169,-71.20877
PAST SALE,December-8-2010,Single Family Residential,94 Lexington St,Burlington,MA,01803,337500,4,1.5,Burlington,1675,21000,1962,2584,201,,Sold,,,http://www.redfin.com/MA/Burlington/94-Lexington-St-01803/home/8463209,MLS PIN,71088038,N,Y,42.4919753,-71.208251
PAST SALE,March-26-2008,Single Family Residential,124 Lexington St,Burlington,MA,01803,330000,3,1.5,Burlington,1326,21400,1959,3571,249,,Sold,,,http://www.redfin.com/MA/Burlington/124-Lexington-St-01803/home/8465788,MLS PIN,70723647,N,Y,42.4875685,-71.2115672
PAST SALE,,Townhouse,31 Grove Ln,Burlington,MA,01803,415000,2,3.5,,1719,,1995,,241,,,,,http://www.redfin.com/MA/Burlington/31-Grove-Ln-01803/home/8469285,,,N,Y,42.4969203,-71.1888089
PAST SALE,,Townhouse,43 Hill Cir,Burlington,MA,01803,483875,2,2.5,,2084,,1995,,232,,,,,http://www.redfin.com/MA/Burlington/43-Hill-Cir-01803/home/8469353,,,N,Y,42.4963295,-71.1889091
PAST SALE,,Single Family Residential,81 Lexington St,Burlington,MA,01803,322000,3,2.0,,2797,60947,1949,,115,,,,,http://www.redfin.com/MA/Burlington/81-Lexington-St-01803/home/8463577,,,N,Y,42.4930178,-71.2052241
PAST SALE,October-12-2007,Single Family Residential,7 Briarwood Ln,Burlington,MA,01803,540000,3,3.5,Burlington,2040,20018,1978,3737,265,,Sold,,,http://www.redfin.com/MA/Burlington/7-Briarwood-Ln-01803/home/8458210,MLS PIN,70512384,N,Y,42.5061358,-71.1910122
PAST SALE,July-29-2016,Single Family Residential,43 Bedford St,Burlington,MA,01803,428000,4,2.0,Burlington,2182,21277,1955,524,196,,Sold,,,http://www.redfin.com/MA/Burlington/43-Bedford-St-01803/home/8456662,MLS PIN,71977594,N,Y,42.5039677,-71.2057138
