SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-17-2010,Single Family Residential,9 Dunedin,Wellesley,MA,02481,800000,4,2.5,Wellesley,2310,10482,1928,2758,346,,Sold,,,http://www.redfin.com/MA/Wellesley/9-Dunedin-Rd-02481/home/8963093,MLS PIN,71030691,N,Y,42.3106201,-71.2428044
PAST SALE,December-12-2005,Single Family Residential,5 Dunedin Rd,Wellesley,MA,02481,1424000,5,5.0,Wellesley,4036,17362,2001,4406,353,,Sold,,,http://www.redfin.com/MA/Wellesley/5-Dunedin-Rd-02481/home/11724391,MLS PIN,70254584,N,Y,42.3105155,-71.2432998
PAST SALE,,Single Family Residential,206 Cedar St,Wellesley,MA,02481,495000,3,2.0,,1701,11823,1951,,291,,,,,http://www.redfin.com/MA/Wellesley/206-Cedar-St-02481/home/8963128,,,N,Y,42.311582,-71.244144
PAST SALE,October-2-1996,Single Family Residential,8 DUNEDIN AND FIFE,Wellesley,MA,,252000,3,1.0,Wellesley,,7857,1937,7764,,,Sold,,,http://www.redfin.com/MA/Wellesley/8-Dunedin-Rd-02481/home/8963161,MLS PIN,50330977,N,Y,42.3110169,-71.2429836
PAST SALE,,Single Family Residential,11 Ashmont Rd,Wellesley,MA,02481,258000,3,2.0,,1448,19997,1966,,178,,,,,http://www.redfin.com/MA/Wellesley/11-Ashmont-Rd-02481/home/8963250,,,N,Y,42.3121315,-71.2413473
PAST SALE,July-16-2003,Single Family Residential,27 MCLEAN,Wellesley,MA,02481,617500,4,2.5,Wellesley,1431,17380,1962,5286,432,,Sold,,,http://www.redfin.com/MA/Wellesley/27-McLean-St-02481/home/8963276,MLS PIN,30726106,N,Y,42.3125547,-71.2428508
PAST SALE,November-13-2008,Single Family Residential,37 Willow St,Wellesley,MA,02481,1020000,5,4.0,Wellesley,3700,13068,2002,3339,276,,Sold,,,http://www.redfin.com/MA/Wellesley/37-Willow-St-02481/home/11724410,MLS PIN,70799285,N,Y,42.3132359,-71.2425944
PAST SALE,May-30-2003,Single Family Residential,29 WILLOW St,Wellesley,MA,02481,517500,3,3.0,Wellesley,1547,13300,1950,5333,335,,Sold,,,http://www.redfin.com/MA/Wellesley/29-Willow-St-02481/home/8963344,MLS PIN,30696034,N,Y,42.3137306,-71.2427204
PAST SALE,July-20-2001,Single Family Residential,26 WILLOW St,Wellesley,MA,02481,401000,3,2.0,Wellesley,1133,10010,1947,6012,354,,Sold,,,http://www.redfin.com/MA/Wellesley/26-Willow-St-02481/home/8963358,MLS PIN,30512100,N,Y,42.3140283,-71.2423299
PAST SALE,October-22-1999,Single Family Residential,28 WILLOW St,Wellesley,MA,02481,280000,3,1.5,Wellesley,998,10010,1951,6649,281,,Sold,,,http://www.redfin.com/MA/Wellesley/28-Willow-St-02481/home/8963366,MLS PIN,30342465,N,Y,42.3138335,-71.2422667
PAST SALE,,Single Family Residential,38 Willow St,Wellesley,MA,02481,179900,4,2.0,,1398,10010,1950,,129,,,,,http://www.redfin.com/MA/Wellesley/38-Willow-St-02481/home/8963382,,,N,Y,42.3132193,-71.2420442
PAST SALE,March-30-2009,Single Family Residential,46 McLean St,Wellesley,MA,02481,525000,3,2.0,Wellesley,1620,10336,1950,3202,324,,Sold,,,http://www.redfin.com/MA/Wellesley/46-McLean-St-02481/home/8963392,MLS PIN,70866580,N,Y,42.3130571,-71.2413585
PAST SALE,June-30-1997,Single Family Residential,4 ASHMONT Rd,Wellesley,MA,,353500,3,2.5,Wellesley,,15029,1955,7493,,,Sold,,,http://www.redfin.com/MA/Wellesley/4-Ashmont-Rd-02481/home/8963414,MLS PIN,50370586,N,Y,42.3126853,-71.2410517
PAST SALE,,Single Family Residential,9 Cedar Ter,Wellesley,MA,02481,112000,3,1.5,,1367,14853,1890,,82,,,,,http://www.redfin.com/MA/Wellesley/9-Cedar-Ter-02481/home/8963501,,,N,Y,42.3142849,-71.2474095
PAST SALE,,Single Family Residential,100 Cedar St,Wellesley,MA,02481,475500,4,3.0,,3498,11222,2016,,136,,,,,http://www.redfin.com/MA/Wellesley/100-Cedar-St-02481/home/8963540,,,N,Y,42.3180978,-71.247692
PAST SALE,November-12-1997,Single Family Residential,165 CEDAR St,Wellesley,MA,,390000,3,2.0,Wellesley,,11412,1937,7358,,,Sold,,,http://www.redfin.com/MA/Wellesley/165-Cedar-St-02481/home/8963835,MLS PIN,50385672,N,Y,42.3137097,-71.2466723
PAST SALE,January-29-2009,Single Family Residential,12 Cedar Ter,Wellesley,MA,02481,770000,4,2.5,Wellesley,,15734,1900,3262,,,Sold,,,http://www.redfin.com/MA/Wellesley/12-Cedar-Ter-02481/home/8963851,MLS PIN,70792840,N,Y,42.3140558,-71.2474288
PAST SALE,May-5-1999,Single Family Residential,168 CEDAR St,Wellesley,MA,02481,440000,3,3.0,Wellesley,,19182,1960,6819,,,Sold,,,http://www.redfin.com/MA/Wellesley/168-Cedar-St-02481/home/8963858,MLS PIN,30295444,N,Y,42.3135999,-71.2460125
PAST SALE,,Single Family Residential,12 Sheehan Cir,Wellesley,MA,02481,444000,5,3.5,,3239,18177,1979,,137,,,,,http://www.redfin.com/MA/Wellesley/12-Sheehan-Cir-02481/home/8963878,,,N,Y,42.3141478,-71.2460958
PAST SALE,December-31-2013,Single Family Residential,4 Mclean St,Wellesley,MA,02481,860000,4,2.5,Wellesley,2668,15318,1977,1465,322,,Sold,,,http://www.redfin.com/MA/Wellesley/4-McLean-St-02481/home/8963899,MLS PIN,71566589,N,Y,42.312605,-71.244795
PAST SALE,November-18-2003,Single Family Residential,9 DEARBORN St,Wellesley,MA,02481,925000,4,2.5,Wellesley,3724,26250,2001,5161,248,,Sold,,,http://www.redfin.com/MA/Wellesley/9-Dearborn-St-02481/home/9001629,MLS PIN,30722867,N,Y,42.3149688,-71.2387539
PAST SALE,May-8-2002,Single Family Residential,80 MCLEAN St,Wellesley,MA,02481,956000,4,2.5,Wellesley,3477,15200,2001,5720,275,,Sold,,,http://www.redfin.com/MA/Wellesley/80-McLean-St-02481/home/9001640,MLS PIN,30564398,N,Y,42.3143115,-71.2386797
PAST SALE,,Single Family Residential,3 Shelley Rd,Wellesley,MA,02481,500000,4,3.0,,2205,21500,1937,,227,,,,,http://www.redfin.com/MA/Wellesley/3-Shelley-Rd-02481/home/8964723,,,N,Y,42.3172698,-71.2527645
PAST SALE,October-3-2016,Single Family Residential,7 Cedar St,Wellesley,MA,02481,1050000,5,3.5,Wellesley,3300,9913,2013,458,318,,Sold,,,http://www.redfin.com/MA/Wellesley/7-Cedar-St-02481/home/11724450,MLS PIN,72023443,N,Y,42.3228474,-71.2530087
PAST SALE,October-30-2001,Single Family Residential,34 CEDAR St,Wellesley,MA,02481,347000,3,1.5,Wellesley,1326,8680,1860,5910,262,,Sold,,,http://www.redfin.com/MA/Wellesley/34-Cedar-St-02481/home/8964442,MLS PIN,30533720,N,Y,42.3213996,-71.2512603
PAST SALE,January-12-2007,Single Family Residential,37 Redwing Rd,Wellesley,MA,02481,425000,3,2.5,Wellesley,1442,16168,1955,4010,295,,Sold,,,http://www.redfin.com/MA/Wellesley/37-Redwing-Rd-02481/home/8964601,MLS PIN,70452680,N,Y,42.3175249,-71.2518813
PAST SALE,July-27-1999,Multi-Family (2-4 Unit),96-98 CEDAR St,Wellesley,MA,02481,449000,7,2.0,Wellesley,1930,10263,1910,6736,233,,Sold,,,http://www.redfin.com/MA/Wellesley/98-Cedar-St-02481/home/140565024,MLS PIN,30328509,N,Y,42.3180072,-71.2480888
PAST SALE,July-24-2008,Single Family Residential,11 Bluebird Rd,Wellesley,MA,02481,521000,3,2.0,Wellesley,1300,10334,1955,3451,401,,Sold,,,http://www.redfin.com/MA/Wellesley/11-Bluebird-Rd-02481/home/8964191,MLS PIN,70774270,N,Y,42.3191833,-71.2504265
PAST SALE,July-17-2006,Single Family Residential,11 Bobolink Rd,Wellesley,MA,02481,1540000,5,4.0,Wellesley,4400,15643,2005,4189,350,,Sold,,,http://www.redfin.com/MA/Wellesley/11-Bobolink-Rd-02481/home/8964228,MLS PIN,70354525,N,Y,42.3197254,-71.2512025
PAST SALE,July-15-2015,Single Family Residential,95 River Rdg,Wellesley,MA,02481,679000,4,2.0,Wellesley,1980,10227,1890,904,343,,Sold,,,http://www.redfin.com/MA/Wellesley/95-River-Rdg-02481/home/8964337,MLS PIN,71837471,N,Y,42.3208618,-71.2502283
PAST SALE,,Single Family Residential,44 Cedar St,Wellesley,MA,02481,330000,3,3.5,,2738,13724,1985,,121,,,,,http://www.redfin.com/MA/Wellesley/44-Cedar-St-02481/home/11724464,,,N,Y,42.3208846,-71.2508619
PAST SALE,July-18-2008,Single Family Residential,16 Bluebird Rd,Wellesley,MA,02481,742500,3,2.5,Wellesley,2030,10000,1955,3457,366,,Sold,,,http://www.redfin.com/MA/Wellesley/16-Bluebird-Rd-02481/home/8964538,MLS PIN,70768099,N,Y,42.3190803,-71.2497318
PAST SALE,,Single Family Residential,24 Thackeray Rd,Wellesley,MA,02481,181000,4,2.5,,3921,10005,1992,,46,,,,,http://www.redfin.com/MA/Wellesley/24-Thackeray-Rd-02481/home/8964678,,,N,Y,42.3180335,-71.2530344
PAST SALE,January-10-2014,Vacant Land,lot 86 Cedar St,Wellesley,MA,02481,750000,,,Wellesley,,10000,,1455,,,Sold,,,http://www.redfin.com/MA/Wellesley/86-Cedar-St-02481/home/45496866,MLS PIN,71621538,N,Y,42.3189932,-71.2485095
PAST SALE,August-7-2013,Single Family Residential,22 cedar St,Wellesley,MA,02481,490000,4,3.0,Wellesley Hills,1808,8556,1920,1611,271,,Sold,,,http://www.redfin.com/MA/Wellesley/22-Cedar-St-02481/home/8964411,MLS PIN,71534165,N,Y,42.3222515,-71.2519179
PAST SALE,,Multi-Family (5+ Unit),4 Cedar St,Wellesley,MA,02481,3400000,,,,,51481,,,,,,,,http://www.redfin.com/MA/Wellesley/4-Cedar-St-02481/home/9002046,,,N,Y,42.3232166,-71.2520566
PAST SALE,,Single Family Residential,6 Bethel Rd,Wellesley,MA,02481,195000,3,2.5,,1200,10011,1957,,163,,,,,http://www.redfin.com/MA/Wellesley/6-Bethel-Rd-02481/home/8964248,,,N,Y,42.3201693,-71.2512262
PAST SALE,July-22-2004,Single Family Residential,33 CEDAR St,Wellesley,MA,02481,465000,3,1.0,Wellesley,1330,10890,1885,4914,350,,Sold,,,http://www.redfin.com/MA/Wellesley/33-Cedar-St-02481/home/8964267,MLS PIN,30810323,N,Y,42.3211754,-71.251674
