SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-23-1995,Single Family Residential,2 2 PESCE Dr Lot 2,Wayland,MA,,506500,4,2.5,Wayland,,60112,1997,8231,,,Sold,,,http://www.redfin.com/MA/Wayland/2-Pesce-Dr-01778/unit-2/home/130792727,MLS PIN,50230928,N,Y,42.4069768,-71.3610492
PAST SALE,July-22-1997,Single Family Residential,2 PESCE Dr,Wayland,MA,,576500,4,2.5,Wayland,3100,60655,1994,7471,186,,Sold,,,http://www.redfin.com/MA/Wayland/2-Pesce-Dr-01778/home/11682403,MLS PIN,50369488,N,Y,42.4069768,-71.3610492
PAST SALE,March-6-2012,Single Family Residential,266 Pelham Island Rd,Wayland,MA,01778,563000,4,2.5,Wayland,2184,49404,1968,2130,258,,Sold,,,http://www.redfin.com/MA/Wayland/266-Pelham-Island-Rd-01778/home/11686340,MLS PIN,71246213,N,Y,42.3538404,-71.389175
PAST SALE,November-6-2007,Single Family Residential,205 Old Connecticut Path,Wayland,MA,01778,269000,2,1.0,Wayland,1348,21780,1953,3712,200,,Sold,,,http://www.redfin.com/MA/Wayland/205-Old-Connecticut-Path-01778/home/11687574,MLS PIN,70638692,N,Y,42.3450126,-71.3616762
PAST SALE,May-30-2014,Single Family Residential,10 Shaw Dr,Wayland,MA,01778,856250,4,3.5,Wayland,3914,60436,1985,1315,219,,Sold,,,http://www.redfin.com/MA/Wayland/10-Shaw-Dr-01778/home/11687070,MLS PIN,71643398,N,Y,42.349009,-71.354338
PAST SALE,,Single Family Residential,5 Jeffrey Rd,Wayland,MA,01778,318736,4,3.5,,3307,49640,1957,,96,,,,,http://www.redfin.com/MA/Wayland/5-Jeffrey-Rd-01778/home/11686348,,,N,Y,42.3572891,-71.3728025
PAST SALE,December-17-2010,Single Family Residential,20 Jeffrey Rd,Wayland,MA,01778,510000,3,2.0,Pelham Island,2122,41425,1958,2575,240,,Sold,,,http://www.redfin.com/MA/Wayland/20-Jeffrey-Rd-01778/home/11686372,MLS PIN,71099299,N,Y,42.3587988,-71.3735799
PAST SALE,January-23-2015,Single Family Residential,215 Old Connecticut Path,Wayland,MA,01778,550000,3,2.0,Wayland,1697,20000,1945,1077,324,,Sold,,,http://www.redfin.com/MA/Wayland/215-Old-Connecticut-Path-01778/home/11438543,MLS PIN,71758749,N,Y,42.3442498,-71.3634424
PAST SALE,,Condo/Co-op,5 Green Way,Wayland,MA,01778,598520,4,2.5,,2959,,2000,,202,,,,,http://www.redfin.com/MA/Wayland/5-Green-Way-01778/home/11682190,,,N,Y,42.3520642,-71.3586937
PAST SALE,December-21-2016,Single Family Residential,192 Old Connecticut Path,Wayland,MA,01778,1440000,5,5.0,Wayland,6800,61742,2002,379,212,,Sold,,,http://www.redfin.com/MA/Wayland/192-Old-Connecticut-Path-01778/home/11686978,MLS PIN,71986718,N,Y,42.3467584,-71.3607559
