SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-20-2005,Single Family Residential,65 S Great Rd,Lincoln,MA,01773,1850000,4,4.5,Lincoln,5458,199940,1987,4459,339,,Sold,,,http://www.redfin.com/MA/Lincoln/65-S-Great-Rd-01773/home/8554537,MLS PIN,70210137,N,Y,42.4173481,-71.3524128
PAST SALE,June-23-2004,Single Family Residential,248 S Great Rd,Lincoln,MA,01773,570000,3,1.5,Lincoln,1792,56628,1890,4943,318,,Sold,,,http://www.redfin.com/MA/Lincoln/248-S-Great-Rd-01773/home/8557962,MLS PIN,70011229,N,Y,42.4079539,-71.3224926
PAST SALE,December-30-2003,Townhouse,41 GREENRIDGE Ln #41,Lincoln,MA,01773,390000,3,2.5,Lincoln,1615,,1981,5119,241,372,Sold,,,http://www.redfin.com/MA/Lincoln/41-Greenridge-Ln-01773/unit-41/home/136994807,MLS PIN,30788809,N,Y,42.4123413,-71.3227808
PAST SALE,October-6-2005,Townhouse,214 Aspen Cir #214,Lincoln,MA,01773,569000,3,2.5,Lincoln,2148,3920400,1976,4473,265,454,Sold,,,http://www.redfin.com/MA/Lincoln/214-Aspen-Cir-01773/unit-214/home/138296191,MLS PIN,70203454,N,Y,42.4110749,-71.3553548
PAST SALE,June-25-1997,Condo/Co-op,322 HEMLOCK Cir #322,Lincoln,MA,,256000,2,3.0,Lincoln,1322,,1977,7498,194,316,Sold,,,http://www.redfin.com/MA/Lincoln/322-Hemlock-Cir-01773/unit-322/home/138380760,MLS PIN,50361286,N,Y,42.4106851,-71.3518248
PAST SALE,,Townhouse,215 Aspen Cir,Lincoln,MA,01773,445000,2,2.0,,1711,,1976,,260,,,,,http://www.redfin.com/MA/Lincoln/215-Aspen-Cir-01773/home/8556157,,,N,Y,42.4110949,-71.3553405
PAST SALE,,Townhouse,47 Birchwood Ln,Lincoln,MA,01773,660000,3,3.0,,3197,,1979,,206,,,,,http://www.redfin.com/MA/Lincoln/47-Birchwood-Ln-01773/home/8556510,,,N,Y,42.4129354,-71.3607059
PAST SALE,July-8-1996,Vacant Land,104 SWEET BAY Ln Lot 97-104,Lincoln,MA,,355000,,,Lincoln,,50965,,7850,,,Sold,,,http://www.redfin.com/MA/Lincoln/104-Sweet-Bay-Ln-01773/unit-97-104/home/139691418,MLS PIN,50260025,N,Y,42.4149684,-71.3496224
PAST SALE,November-20-1997,Single Family Residential,207 SANDY POND Rd,Lincoln,MA,,492000,3,2.0,Lincoln,2100,98881,1950,7350,234,,Sold,,,http://www.redfin.com/MA/Lincoln/207-Sandy-Pond-Rd-01773/home/8551384,MLS PIN,50385154,N,Y,42.4439183,-71.3230584
PAST SALE,July-31-1996,Single Family Residential,20 DEER RUN Rd,Lincoln,MA,,640000,4,3.5,Lincoln,,85813,1968,7827,,,Sold,,,http://www.redfin.com/MA/Lincoln/20-Deer-Run-Rd-01773/home/8551461,MLS PIN,50291304,N,Y,42.4396781,-71.3274473
