SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,77 Warren St,Needham,MA,02492,318000,5,2.5,,2402,12632,1894,,132,,,,,http://www.redfin.com/MA/Needham/77-Warren-St-02492/home/8912957,,,N,Y,42.2818059,-71.2331692
PAST SALE,February-8-2012,Single Family Residential,95 Dana Pl,Needham,MA,02494,585000,4,2.5,Needham Heights,2500,15030,1919,2157,234,,Sold,,,http://www.redfin.com/MA/Needham/95-Dana-Pl-02494/home/8917388,MLS PIN,71324833,N,Y,42.2902889,-71.2357759
PAST SALE,,Condo/Co-op,31 Highland Ct,Needham,MA,02492,356000,2,2.5,,2400,,1983,,148,,,,,http://www.redfin.com/MA/Needham/31-Highland-Ct-02492/home/11714574,,,N,Y,42.2844525,-71.2352276
PAST SALE,May-31-2007,Single Family Residential,84 Kingsbury St,Needham,MA,02492,615000,3,1.5,Needham,1690,5227,1914,3871,364,,Sold,,,http://www.redfin.com/MA/Needham/84-Kingsbury-St-02492/home/8913887,MLS PIN,70546252,N,Y,42.2843805,-71.2338314
PAST SALE,June-2-1997,Townhouse,"47 OAKLAND Ave Unit 15,1",Needham,MA,,375000,2,2.5,Needham,1690,,1984,7521,222,,Sold,,,http://www.redfin.com/MA/Needham/47-Oakland-Ave-02492/unit-15-1/home/137767197,MLS PIN,50371436,N,Y,42.2838999,-71.235166
PAST SALE,November-22-1996,Condo/Co-op,"855 GREAT PLAIN Ave Unit 1,1",Needham,MA,,240000,4,2.5,Needham,2780,,1897,7713,86,250,Sold,,,http://www.redfin.com/MA/Needham/855-Great-Plain-Ave-02492/unit-1-1/home/138066280,MLS PIN,50341227,N,Y,42.2805861,-71.2330008
PAST SALE,October-16-2003,Condo/Co-op,3 HIGHLAND Ct #3,Needham,MA,02492,345000,1,1.0,Needham,1100,,1983,5194,314,199,Sold,,,http://www.redfin.com/MA/Needham/3-Highland-Ct-02492/unit-3/home/138161347,MLS PIN,30720289,N,Y,42.2845463,-71.2349137
PAST SALE,,Single Family Residential,41 Kimball St,Needham,MA,02492,320000,4,2.5,,2960,6098,1902,,108,,,,,http://www.redfin.com/MA/Needham/41-Kimball-St-02492/home/8910337,,,N,Y,42.2760446,-71.2342282
PAST SALE,August-15-2014,Single Family Residential,70 Grant St,Needham,MA,02492,1175000,5,3.5,Needham Center,3167,15246,1870,1238,371,,Sold,,,http://www.redfin.com/MA/Needham/70-Grant-St-02492/home/8910354,MLS PIN,71700731,N,Y,42.2764958,-71.2345723
PAST SALE,December-10-2010,Single Family Residential,83 Warren St,Needham,MA,02492,659362,4,1.5,Needham,2058,13068,1910,2582,320,,Sold,,,http://www.redfin.com/MA/Needham/83-Warren-St-02492/home/8912962,MLS PIN,71129041,N,Y,42.2816238,-71.2331823
