SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-15-2015,Townhouse,90 Jericho Rd #90,Weston,MA,02493,540000,2,2.5,Weston,1360,,1980,904,397,470,Sold,,,http://www.redfin.com/MA/Weston/90-Jericho-Rd-02493/unit-90/home/77517710,MLS PIN,71858584,N,Y,42.3699788,-71.3113734
PAST SALE,October-7-2015,Townhouse,112 Jericho Rd #112,Weston,MA,02493,530000,2,2.5,Weston,1360,,1980,820,390,470,Sold,,,http://www.redfin.com/MA/Weston/112-Jericho-Rd-02493/unit-112/home/88662917,MLS PIN,71875089,N,Y,42.369517,-71.3116326
PAST SALE,,Townhouse,19 Jericho Rd,Weston,MA,02493,375000,2,1.5,,1360,,1980,,276,,,,,http://www.redfin.com/MA/Weston/19-Jericho-Rd-02493/home/8794314,,,N,Y,42.3707619,-71.3093173
PAST SALE,,Condo/Co-op,46 Jericho Rd,Weston,MA,02493,310000,2,1.5,,1360,,1980,,228,,,,,http://www.redfin.com/MA/Weston/46-Jericho-Rd-02493/home/8794389,,,N,Y,42.3703689,-71.3095837
PAST SALE,,Condo/Co-op,52 Jericho Rd,Weston,MA,02493,589000,2,2.0,,1359,,1980,,433,,,,,http://www.redfin.com/MA/Weston/52-Jericho-Rd-02493/home/8794416,,,N,Y,42.3702454,-71.3097415
PAST SALE,,Townhouse,54 Jericho Rd,Weston,MA,02493,365500,2,2.0,,1360,,1980,,269,,,,,http://www.redfin.com/MA/Weston/54-Jericho-Rd-02493/home/8794423,,,N,Y,42.370189,-71.3097939
PAST SALE,,Condo/Co-op,91 Jericho Rd,Weston,MA,02493,310000,2,1.5,,1360,,1980,,228,,,,,http://www.redfin.com/MA/Weston/91-Jericho-Rd-02493/home/8794569,,,N,Y,42.3691603,-71.3090347
PAST SALE,,Townhouse,100 Jericho Rd,Weston,MA,02493,310000,2,1.5,,1360,,1980,,228,,,,,http://www.redfin.com/MA/Weston/100-Jericho-Rd-02493/home/8794596,,,N,Y,42.3697909,-71.3115478
PAST SALE,,Condo/Co-op,119 Jericho Rd,Weston,MA,02493,520000,2,2.0,,1359,,1980,,383,,,,,http://www.redfin.com/MA/Weston/119-Jericho-Rd-02493/home/8794662,,,N,Y,42.3696091,-71.3085761
PAST SALE,June-29-2005,Single Family Residential,31 Golden Ball Rd,Weston,MA,02493,763900,3,1.5,Weston,2416,24360,1896,4572,316,,Sold,,,http://www.redfin.com/MA/Weston/31-Golden-Ball-Rd-02493/home/8783657,MLS PIN,70107961,N,Y,42.3631743,-71.3101079
PAST SALE,September-21-2006,Single Family Residential,44 Laxfield Rd,Weston,MA,02493,2425000,5,6.0,Weston,6700,81457,2002,4123,362,,Sold,,,http://www.redfin.com/MA/Weston/44-Laxfield-Rd-02493/home/8782509,MLS PIN,70261544,N,Y,42.374825,-71.306303
PAST SALE,June-14-2002,Single Family Residential,213 MERRIAM STREET PVRM 59,Weston,MA,02493,1595000,5,4.5,Weston,4175,49700,2002,5683,382,,Sold,,,http://www.redfin.com/MA/Weston/213-MERRIAM-STREET-PVRM-59-02493/home/134234068,MLS PIN,30579355,N,Y,42.3667625,-71.3031132
PAST SALE,August-22-1997,Single Family Residential,8 BOGLE St,Weston,MA,,490000,3,2.0,Weston,,40231,1954,7440,,,Sold,,,http://www.redfin.com/MA/Weston/8-Bogle-St-02493/home/8793681,MLS PIN,50477058,N,Y,42.3172602,-71.3174292
PAST SALE,November-3-2000,Single Family Residential,21 WARREN Pl,Weston,MA,02493,459900,2,2.0,Weston,1248,53821,1924,6271,369,,Sold,,,http://www.redfin.com/MA/Weston/21-Warren-Pl-02493/home/8783496,MLS PIN,30450962,N,Y,42.3685665,-71.3111092
PAST SALE,April-1-2005,Single Family Residential,663 Boston Post Rd,Weston,MA,02493,1200000,4,4.5,Weston,2837,11761,1855,4661,423,,Sold,,,http://www.redfin.com/MA/Weston/663-Boston-Post-Rd-02493/home/8783540,MLS PIN,70109299,N,Y,42.3661873,-71.3101382
PAST SALE,February-2-1996,Single Family Residential,214 WINTER St,Weston,MA,,417000,3,3.0,Weston,1674,70131,1957,8007,249,,Sold,,,http://www.redfin.com/MA/Weston/214-Winter-St-02493/home/8790089,MLS PIN,50293187,N,Y,42.329367,-71.3193473
PAST SALE,May-7-1999,Single Family Residential,21 NONESUCH Rd,Weston,MA,02493,433500,3,2.0,Weston,1621,68000,1956,6817,267,,Sold,,,http://www.redfin.com/MA/Weston/21-Nonesuch-Rd-02493/home/130772265,MLS PIN,30297925,N,Y,42.3251817,-71.3239597
PAST SALE,April-9-2004,Single Family Residential,36 LAXFIELD Rd,Weston,MA,02493,1150000,4,3.0,Weston,3038,61036,1977,5018,379,,Sold,,,http://www.redfin.com/MA/Weston/36-Laxfield-Rd-02493/home/11803828,MLS PIN,30803098,N,Y,42.374634,-71.305875
PAST SALE,June-18-2002,Single Family Residential,5 WARREN Pl,Weston,MA,02493,573000,3,1.5,Weston,2004,23522,1935,5679,286,,Sold,,,http://www.redfin.com/MA/Weston/5-Warren-Pl-02493/home/8783518,MLS PIN,30563955,N,Y,42.3673098,-71.311812
PAST SALE,August-21-2009,Single Family Residential,57 Golden Ball,Weston,MA,02493,835000,4,2.5,Weston,3007,17609,1927,3058,278,,Sold,,,http://www.redfin.com/MA/Weston/57-Golden-Ball-Rd-02493/home/8785493,MLS PIN,70896433,N,Y,42.3611139,-71.3106036
PAST SALE,September-12-2014,Townhouse,4 Jericho Rd Unit A,Weston,MA,02493,295115,1,1.0,Weston,723,,1980,1210,408,375,Sold,,,http://www.redfin.com/MA/Weston/4-Jericho-Rd-02493/unit-A/home/8794267,MLS PIN,71722936,N,Y,42.3697542,-71.3092282
PAST SALE,November-7-2008,Single Family Residential,12 Ridgehurst Cir,Weston,MA,02493,1607875,3,3.5,Highland Meadows,2985,,2008,3345,539,1050,Sold,,,http://www.redfin.com/MA/Weston/12-Ridgehurst-Cir-02493/home/25688580,MLS PIN,70724516,N,Y,42.3619847,-71.3189936
PAST SALE,July-17-2014,Single Family Residential,22 Warren Ln,Weston,MA,02493,510000,1,2.5,Weston,1722,17860,2010,1267,296,,Sold,,,http://www.redfin.com/MA/Weston/22-Warren-Ln-02493/home/8782393,MLS PIN,71658038,N,Y,42.3694352,-71.3157257
PAST SALE,,Townhouse,114 Jericho Rd,Weston,MA,02493,369300,1,1.0,,950,,1980,,389,,,,,http://www.redfin.com/MA/Weston/114-Jericho-Rd-02493/home/8794638,,,N,Y,42.3694728,-71.3116319
PAST SALE,August-10-2009,Single Family Residential,10 Ridgehurst Cir Unit 10RC,Weston,MA,02493,1875000,3,3.5,Highland Meadows,3449,,2008,3069,544,1215,Sold,,,http://www.redfin.com/MA/Weston/10-Ridgehurst-Cir-02493/unit-10RC/home/12518688,MLS PIN,70758521,N,Y,42.3618942,-71.3192519
PAST SALE,,Townhouse,815 Boston Post Rd Unit A,Weston,MA,02493,165800,2,2.5,,1940,,2005,,85,,,,,http://www.redfin.com/MA/Weston/815-Boston-Post-Rd-02493/unit-A/home/8794923,,,N,Y,42.3634811,-71.3262478
PAST SALE,October-19-2016,Condo/Co-op,32 Highland Meadows Ln #32,Weston,MA,02493,1670000,4,4.5,Weston,3294,,2007,442,507,1629,Sold,,,http://www.redfin.com/MA/Weston/32-Highland-Meadows-Ln-02493/unit-32/home/113230573,MLS PIN,71999484,N,Y,42.3612811,-71.3189523
PAST SALE,,Townhouse,813 Boston Post Rd Unit A,Weston,MA,02493,879000,3,2.5,,2772,,2005,,317,,,,,http://www.redfin.com/MA/Weston/813-Boston-Post-Rd-02493/unit-A/home/8794834,,,N,Y,42.363526,-71.3260289
PAST SALE,March-31-2004,Single Family Residential,33 SUDBURY Rd,Weston,MA,02493,730000,3,2.0,Weston,2250,87120,1953,5027,324,,Sold,,,http://www.redfin.com/MA/Weston/33-Sudbury-Rd-02493/home/8779098,MLS PIN,30766128,N,Y,42.3843754,-71.3256389
