SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,November-17-2000,Single Family Residential,17 BERKELEY,Watertown,MA,02472,219000,2,1.0,Watertown,1056,1610,1922,6257,207,,Sold,,,http://www.redfin.com/MA/Watertown/17-Berkeley-St-02472/home/11704174,MLS PIN,30452202,N,Y,42.3657168,-71.1543149
PAST SALE,April-28-2006,Condo/Co-op,236 Arlington St #1,Watertown,MA,02472,340000,2,1.0,Watertown,1038,4998,1910,4269,328,9999,Sold,,,http://www.redfin.com/MA/Watertown/236-Arlington-St-02472/unit-1/home/137277335,MLS PIN,70340582,N,Y,42.370554,-71.156149
PAST SALE,September-28-2001,Condo/Co-op,234 ARLINGTON St #2,Watertown,MA,02472,265000,3,1.0,Watertown,1365,5227,1910,5942,194,,Sold,,,http://www.redfin.com/MA/Watertown/234-Arlington-St-02472/unit-2/home/137964305,MLS PIN,30523647,N,Y,42.370554,-71.156149
PAST SALE,May-31-2006,Condo/Co-op,53 Crawford St #53,Watertown,MA,02472,352000,3,1.0,Watertown,1080,5687,1908,4236,326,150,Sold,,,http://www.redfin.com/MA/Watertown/53-Crawford-St-02472/unit-53/home/137859866,MLS PIN,70349625,N,Y,42.368249,-71.153802
PAST SALE,October-20-1995,Multi-Family (2-4 Unit),14-16 COOLIDGE HILL Rd,Watertown,MA,,185000,6,2.0,Watertown,,5520,1927,8112,,,Sold,,,http://www.redfin.com/MA/Watertown/14-Coolidge-Hill-Rd-02472/home/11702890,MLS PIN,50281097,N,Y,42.3677246,-71.1555914
PAST SALE,,Multi-Family (2-4 Unit),8 Berkeley St,Watertown,MA,02472,570000,6,3.0,,3150,3300,1910,,181,,,,,http://www.redfin.com/MA/Watertown/8-Berkeley-St-02472/home/11438785,,,N,Y,42.3659303,-71.1546539
PAST SALE,,Condo/Co-op,706 Mount Auburn St,Watertown,MA,02472,266000,2,2.0,,1285,,1925,,207,,,,,http://www.redfin.com/MA/Watertown/706-Mount-Auburn-St-02472/home/11704292,,,N,Y,42.372997,-71.155232
PAST SALE,August-31-2000,Multi-Family (2-4 Unit),35-37 CRAWFORD St,Watertown,MA,02472,360000,6,2.0,Watertown,2480,57109,1915,6335,145,,Sold,,,http://www.redfin.com/MA/Watertown/37-Crawford-St-02472/home/140303643,MLS PIN,30428791,N,Y,42.3684316,-71.1544717
PAST SALE,September-9-1997,Multi-Family (2-4 Unit),47-49 CRAWFORD St,Watertown,MA,,255000,5,2.0,Watertown,,5688,1922,7422,,,Sold,,,http://www.redfin.com/MA/Watertown/49-Crawford-St-02472/home/140345208,MLS PIN,50478778,N,Y,42.3683911,-71.1539433
PAST SALE,,Multi-Family (2-4 Unit),12 Kondazian St,Watertown,MA,02472,582000,4,2.0,,2726,4375,1920,,213,,,,,http://www.redfin.com/MA/Watertown/12-Kondazian-St-02472/home/11702875,,,N,Y,42.3681245,-71.1530863
PAST SALE,September-13-2002,Multi-Family (2-4 Unit),39-41 CRAWFORD St,Watertown,MA,02472,520000,5,2.0,Watertown,2525,5663,1922,5592,206,,Sold,,,http://www.redfin.com/MA/Watertown/41-Crawford-St-02472/home/139934333,MLS PIN,30618824,N,Y,42.3683367,-71.1542835
PAST SALE,,Multi-Family (2-4 Unit),32 Crawford St,Watertown,MA,02472,335000,3,3.5,,1371,11019,1938,,244,,,,,http://www.redfin.com/MA/Watertown/32-Crawford-St-02472/home/12404048,,,N,Y,42.3687077,-71.1546026
PAST SALE,,Multi-Family (2-4 Unit),25 Elm St,Watertown,MA,02472,180000,6,3.0,,3974,6355,1850,,45,,,,,http://www.redfin.com/MA/Watertown/25-Elm-St-02472/home/11469663,,,N,Y,42.3633834,-71.1554984
PAST SALE,June-30-2008,Multi-Family (2-4 Unit),91-93 Hillside Rd,Watertown,MA,02472,515000,5,3.0,Watertown,3506,5894,1924,3475,147,,Sold,,,http://www.redfin.com/MA/Watertown/93-Hillside-Rd-02472/home/113252101,MLS PIN,70655343,N,Y,42.3738352,-71.1613057
PAST SALE,July-11-2012,Multi-Family (2-4 Unit),335-337 Arlington St,Watertown,MA,02472,572800,4,2.0,East Watertown,2828,5794,1915,2003,203,,Sold,,,http://www.redfin.com/MA/Watertown/337-Arlington-St-02472/home/113252897,MLS PIN,71362524,N,Y,42.3740954,-71.1577504
PAST SALE,March-31-2016,Multi-Family (2-4 Unit),164 Maplewood,Watertown,MA,02472,799900,7,2.5,Watertown,2832,8130,1920,644,282,,Sold,,,http://www.redfin.com/MA/Watertown/164-Maplewood-St-02472/home/11700779,MLS PIN,71962243,N,Y,42.373669,-71.164828
PAST SALE,,Multi-Family (2-4 Unit),382 School St,Watertown,MA,02472,212000,4,2.0,,2738,5842,1900,,77,,,,,http://www.redfin.com/MA/Watertown/382-School-St-02472/home/11700986,,,N,Y,42.3755546,-71.1643715
PAST SALE,,Multi-Family (2-4 Unit),336 Arlington St,Watertown,MA,02472,388000,4,2.0,,2208,5000,1925,,176,,,,,http://www.redfin.com/MA/Watertown/336-Arlington-St-02472/home/11700646,,,N,Y,42.374042,-71.1581809
PAST SALE,,Multi-Family (5+ Unit),80 Prentiss St,Watertown,MA,02472,188000,8,5.0,,3768,5967,1887,,50,,,,,http://www.redfin.com/MA/Watertown/80-Prentiss-St-02472/home/11703061,,,N,Y,42.3752881,-71.1565021
PAST SALE,July-9-2010,Townhouse,210 Belmont St #10,Watertown,MA,02472,426000,2,2.5,Watertown,1311,,1982,2736,325,294,Sold,,,http://www.redfin.com/MA/Watertown/210-Belmont-St-02472/unit-10/home/11700342,MLS PIN,71076804,N,Y,42.375765,-71.159446
PAST SALE,February-16-2017,Multi-Family (2-4 Unit),133 Hillside Rd,Watertown,MA,02472,772000,4,2.0,East Watertown,2392,5649,1925,322,323,,Sold,,,http://www.redfin.com/MA/Watertown/133-Hillside-Rd-02472/home/11700143,MLS PIN,72067418,N,Y,42.3752187,-71.1614214
PAST SALE,,Single Family Residential,50 Langdon Ave,Watertown,MA,02472,235000,3,2.0,,1905,6175,1927,,123,,,,,http://www.redfin.com/MA/Watertown/50-Langdon-Ave-02472/home/11699740,,,N,Y,42.3726567,-71.1629204
PAST SALE,August-6-2013,Single Family Residential,72 Winsor Ave,Watertown,MA,02472,635000,4,1.5,Country Club,2610,4800,1927,1612,243,,Sold,,,http://www.redfin.com/MA/Watertown/72-Winsor-Ave-02472/home/11699644,MLS PIN,71541894,N,Y,42.3734532,-71.1636448
PAST SALE,,Multi-Family (2-4 Unit),59 Commonwealth Rd,Watertown,MA,02472,299000,6,2.0,,3210,4500,1910,,93,,,,,http://www.redfin.com/MA/Watertown/59-Commonwealth-Rd-02472/home/11699294,,,N,Y,42.3751722,-71.1667299
PAST SALE,,Multi-Family (2-4 Unit),332 Arlington St,Watertown,MA,02472,265000,4,2.0,,2288,5000,1925,,116,,,,,http://www.redfin.com/MA/Watertown/332-Arlington-St-02472/home/11700643,,,N,Y,42.3738899,-71.158095
PAST SALE,,Multi-Family (2-4 Unit),5 Maplewood St,Watertown,MA,02472,171000,4,2.0,,2522,5070,1925,,68,,,,,http://www.redfin.com/MA/Watertown/5-Maplewood-St-02472/home/11700633,,,N,Y,42.373396,-71.1581549
PAST SALE,August-20-2007,Multi-Family (2-4 Unit),64 Commonwealth Rd,Watertown,MA,02472,650000,7,4.0,Watertown,5177,6317,1914,3790,126,,Sold,,,http://www.redfin.com/MA/Watertown/64-Commonwealth-Rd-02472/home/11700894,MLS PIN,70560379,N,Y,42.374897,-71.1663279
PAST SALE,,Multi-Family (2-4 Unit),29 Dewey St,Watertown,MA,02472,105000,4,2.0,,2832,5852,1927,,37,,,,,http://www.redfin.com/MA/Watertown/29-Dewey-St-02472/home/11703095,,,N,Y,42.3741469,-71.157321
PAST SALE,,Condo/Co-op,63 Templeton Pkwy,Watertown,MA,02472,300000,2,1.0,,971,,1935,,309,,,,,http://www.redfin.com/MA/Watertown/63-Templeton-Pkwy-02472/home/11705223,,,N,Y,42.373526,-71.1594006
PAST SALE,,Multi-Family (2-4 Unit),79 Clyde Rd,Watertown,MA,02472,345000,4,2.0,,2569,6409,1908,,134,,,,,http://www.redfin.com/MA/Watertown/79-Clyde-Rd-02472/home/11700935,,,N,Y,42.374718,-71.165151
PAST SALE,,Townhouse,21 Ashland St,Watertown,MA,02472,377500,2,1.5,,1361,,1987,,277,,,,,http://www.redfin.com/MA/Watertown/21-Ashland-St-02472/home/11704666,,,N,Y,42.375199,-71.1571
PAST SALE,July-29-2015,Condo/Co-op,186 Maplewood St #2,Watertown,MA,02472,460000,3,1.0,East Watertown,1500,,1920,890,307,252,Sold,,,http://www.redfin.com/MA/Watertown/186-Maplewood-St-02472/unit-2/home/12404120,MLS PIN,71850543,N,Y,42.3738605,-71.1659935
PAST SALE,,Condo/Co-op,147 Hillside Rd #1,Watertown,MA,02472,299000,2,1.5,,1004,,1920,,298,,,,,http://www.redfin.com/MA/Watertown/147-Hillside-Rd-02472/unit-1/home/11700258,,,N,Y,42.3757233,-71.1614635
PAST SALE,,Multi-Family (2-4 Unit),30 Edgecliff Rd,Watertown,MA,02472,304000,4,2.0,,3071,5864,1928,,99,,,,,http://www.redfin.com/MA/Watertown/30-Edgecliff-Rd-02472/home/11700173,,,N,Y,42.3742692,-71.1596794
PAST SALE,November-5-2015,Condo/Co-op,38 Edgecliff Rd #2,Watertown,MA,02472,476775,3,2.0,Watertown,2007,,1928,791,238,,Sold,,,http://www.redfin.com/MA/Watertown/38-Edgecliff-Rd-02472/unit-2/home/113243573,MLS PIN,71895438,N,Y,42.3743075,-71.1596901
PAST SALE,June-27-2014,Condo/Co-op,53 Carver Rd #53,Watertown,MA,02472,718000,4,3.0,Watertown,2156,5000,1910,1287,333,,Sold,,,http://www.redfin.com/MA/Watertown/53-Carver-Rd-02472/unit-53/home/53451262,MLS PIN,71641317,N,Y,42.3740937,-71.1649567
PAST SALE,,Single Family Residential,136 Langdon Ave,Watertown,MA,02472,170000,3,1.5,,1730,4815,1915,,98,,,,,http://www.redfin.com/MA/Watertown/136-Langdon-Ave-02472/home/11699455,,,N,Y,42.3756142,-71.1626523
PAST SALE,,Condo/Co-op,90 Belmont St,Watertown,MA,02472,365000,2,1.0,,1071,,1925,,341,,,,,http://www.redfin.com/MA/Watertown/90-Belmont-St-02472/home/17095548,,,N,Y,42.374892,-71.1542494
