SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-31-2007,Condo/Co-op,22 Adams St #2,Arlington,MA,02474,473500,4,2.0,Arlington,2114,,1922,3871,224,100,Sold,,,http://www.redfin.com/MA/Arlington/22-Adams-St-02474/unit-2/home/137899335,MLS PIN,70557819,N,Y,42.4109113,-71.1468346
PAST SALE,August-8-2001,Condo/Co-op,"14 WEBSTER St Unit 1,14",Arlington,MA,02474,299000,2,1.0,Arlington,1100,,1900,5993,272,125,Sold,,,http://www.redfin.com/MA/Arlington/14-Webster-St-02474/unit-1-14/home/137999173,MLS PIN,30509499,N,Y,42.4142048,-71.1470512
PAST SALE,January-31-1997,Townhouse,"41 PARK St Unit 41,41",Arlington,MA,,137000,3,1.5,Arlington,1665,,1891,7643,82,,Sold,,,http://www.redfin.com/MA/Arlington/41-Park-St-02474/unit-41-41/home/138073652,MLS PIN,50340468,N,Y,42.4144303,-71.1429146
PAST SALE,May-8-2006,Condo/Co-op,230 Broadway #230,Arlington,MA,02474,473750,4,2.0,Arlington,1860,6952,1924,4259,255,125,Sold,,,http://www.redfin.com/MA/Arlington/230-Broadway-02474/unit-230/home/137085405,MLS PIN,70312221,N,Y,42.4123639,-71.1461324
PAST SALE,November-17-1997,Townhouse,37 BEACON St #1,Arlington,MA,,465000,3,2.5,Arlington,1600,,1997,7353,291,,Sold,,,http://www.redfin.com/MA/Arlington/37-Beacon-St-02474/unit-1/home/138235678,MLS PIN,50483690,N,Y,42.4149412,-71.1436746
PAST SALE,April-22-2004,Condo/Co-op,45-47 ADAMS St #45,Arlington,MA,02474,355000,2,1.0,Arlington,1204,4950,1922,5005,295,125,Sold,,,http://www.redfin.com/MA/Arlington/47-Adams-St-02474/unit-45/home/138299005,MLS PIN,30817777,N,Y,42.4113157,-71.1456965
PAST SALE,June-6-1997,Condo/Co-op,19 PALMER #1,Arlington,MA,,160000,2,1.0,Arlington,968,,1900,7517,165,75,Sold,,,http://www.redfin.com/MA/Arlington/19-Palmer-St-02474/unit-1/home/138349793,MLS PIN,50370247,N,Y,42.4126134,-71.1474475
PAST SALE,September-9-2003,Condo/Co-op,14A WEBSTER St Unit A,Arlington,MA,02474,395000,4,1.0,Arlington,2400,,1900,5231,165,125,Sold,,,http://www.redfin.com/MA/Arlington/14a-Webster-St-02474/unit-A/home/138445668,MLS PIN,30751774,N,Y,42.4142677,-71.1469734
PAST SALE,,Vacant Land,5 Beacon St,Arlington,MA,02474,619000,3,2.5,,3058,,2007,,202,,,,,http://www.redfin.com/MA/Arlington/5-Beacon-St-02474/home/12280708,,,N,Y,42.4138374,-71.1446829
PAST SALE,,Condo/Co-op,17 Wyman St,Arlington,MA,02474,932000,4,2.5,,2309,,1895,,404,,,,,http://www.redfin.com/MA/Arlington/17-Wyman-St-02474/home/8467536,,,N,Y,42.4118942,-71.1472655
