SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,9 Columbus St,Lexington,MA,02421,306000,3,2.5,,1960,6325,1987,,156,,,,,http://www.redfin.com/MA/Lexington/9-Columbus-St-02421/home/8567127,,,N,Y,42.4495575,-71.2447631
PAST SALE,December-8-2013,Single Family Residential,29 Battle Green Rd,Lexington,MA,02421,1320000,5,4.5,Lexington,5132,14540,1993,1488,257,,Sold,,,http://www.redfin.com/MA/Lexington/29-Battle-Green-Rd-02421/home/8567434,MLS PIN,71582710,N,Y,42.4479782,-71.2474823
PAST SALE,,Single Family Residential,21 Lincoln St,Lexington,MA,02421,550000,4,3.5,,3396,17242,1970,,162,,,,,http://www.redfin.com/MA/Lexington/21-Lincoln-St-02421/home/8567439,,,N,Y,42.4476981,-71.2395887
PAST SALE,,Single Family Residential,21 Hastings Rd,Lexington,MA,02421,605200,5,5.5,,5364,57443,1846,,113,,,,,http://www.redfin.com/MA/Lexington/21-Hastings-Rd-02421/home/8567570,,,N,Y,42.4495253,-71.2413409
PAST SALE,July-28-2014,Single Family Residential,16 Balfour St,Lexington,MA,02421,781000,4,3.5,Lexington,2362,14080,1951,1256,331,,Sold,,,http://www.redfin.com/MA/Lexington/16-Balfour-St-02421/home/8572197,MLS PIN,71693155,N,Y,42.4517559,-71.2481352
PAST SALE,July-31-2012,Single Family Residential,32 Woodland Rd,Lexington,MA,02420,1300000,5,2.5,Merriam Hill,3271,11100,1930,1983,397,,Sold,,,http://www.redfin.com/MA/Lexington/32-Woodland-Rd-02420/home/8575066,MLS PIN,71384507,N,Y,42.4561463,-71.2213328
PAST SALE,,Single Family Residential,7 Larchmont Ln,Lexington,MA,02420,80000,3,2.5,,3256,15500,1987,,25,,,,,http://www.redfin.com/MA/Lexington/7-Larchmont-Ln-02420/home/8575887,,,N,Y,42.4582346,-71.2342768
PAST SALE,,Single Family Residential,38 Vaille Ave,Lexington,MA,02421,312000,3,1.5,,1475,7072,1982,,212,,,,,http://www.redfin.com/MA/Lexington/38-Vaille-Ave-02421/home/8576513,,,N,Y,42.4585754,-71.2429368
PAST SALE,,Single Family Residential,25 Suzanne Rd,Lexington,MA,02420,955000,5,2.5,,3995,33049,1966,,239,,,,,http://www.redfin.com/MA/Lexington/25-Suzanne-Rd-02420/home/8577944,,,N,Y,42.4651558,-71.2203019
PAST SALE,September-15-2014,Single Family Residential,31 Ledgelawn Ave,Lexington,MA,02420,655000,4,2.0,Lexington,1484,16695,1947,1207,441,,Sold,,,http://www.redfin.com/MA/Lexington/31-Ledgelawn-Ave-02420/home/8578002,MLS PIN,71693957,N,Y,42.461659,-71.2362259
